﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6mlwLcgPQA4Fq2aX6pi77i","Who's Ur Girl","The Mysterines","Who's Ur Girl?","1","1","132866","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:4pbids8jHfPl0HW8XMhOgQ","Upside Down","Bonesteel, McKenna Haner","Upside Down","1","1","213000","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:70XEugxZZebgi6rbbN9LB9","Thunderstorm","Rivals","Supernova","1","2","171071","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:6C7K15MfJkeBy55WA79uBY","Wanna Know","Nikki's Wives","Bloom","1","6","228309","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:6hD8W5jzpwAnaOWadaQXCS","Crazy","Dune Rats","Crazy","1","1","162983","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:4KDAFud0yhBNA28eY2w1JK","Desperate Youth","Bel Heir","Desperate Youth","1","1","203693","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:2NlgSmCUX2rtJ5RyrmbFyD","Straight For The Money","Bleeker","Straight For The Money","1","1","233280","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:6sWj2MxjdzRwpzjVZF2j4r","Swallowing Emotions","Rh2","Swallowing Emotions","1","1","208000","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:6lvaLDCPjbxhC8EmNVHfIO","Dig","Arrested Youth","Sobville (Episode I)","1","1","174779","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:0Aergaee1PD3zbWcjxcUJl","Shakin' Off The Rust","The Blue Stones","Shakin' Off The Rust","1","1","222936","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:5ZOyIWJ47B96JqoJciL4mI","Dead Awake","Midi Matilda","Dead Awake","1","1","138069","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:4wlTLYfl9WnHzPTOGCFWZd","Monsters","Run River North","Monsters Calling Home, Vol. 2","1","4","172480","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:4fXY9HAO2aSPKrVTX0AkoA","Messy","TWIN XL","Messy","1","1","182618","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:5TGtL3fq53SL0s3W6CJ47X","You Need L","MOSES","You Need L","1","1","210562","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:172McM02MWq8dZ0njL7hWy","We're Just Kids","Call Me Karizma","We're Just Kids","1","1","189333","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:2RIKWTZzsfHozweG8Zdg0n","2late","American Teeth","2late","1","1","184800","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:1ewWXMHmybBxsrtp66xFds","Misbehave","Oddnote","Misbehave","1","1","153443","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:3wzxGfvRYvOUeN5ywRaCrX","Fire","BarlowLN","Fire/Let Him Come/If You Care","1","1","173591","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:2YUTrl4xlX9jAlpxWEpOnU","Come On","Mondo Cozmo","Come On","1","1","209528","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:36LJzV2SXlO0NZUOaO1xNH","fuck up","gabriel black, Call Me Karizma","help me, i'm flying","1","2","108666","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:5ChTKM5yFyHDCFdKSManMB","Damaged","Troi Irons","Lost Angels","1","6","202611","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:7zmUna3f0xGY0vFDTa7aks","Old Wounds","PVRIS","Hallucinations","1","5","295866","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:2hJIp64P8hh2VLtvxuIT3Z","Might Be Right","White Reaper","Might Be Right","1","1","237013","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:21rOdbcj8Y7glIazuWel2e","Sedona","JunkBunny","Sedona","1","1","189840","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:5ILkHJjfIKqrQ8yZgJsBvY","Hang on to Yourself","Palaye Royale","Hang on to Yourself","1","1","156623","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:48C69MxPGtl8Yk49ruZvIU","Ozone","New Politics","Ozone","1","1","172221","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:5U5Pjt19TGwAKv4AIt1BG6","Juan Belmonte","The Snuts","Juan Belmonte","1","1","191998","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:2GFZC9u7cPYO4r1fuvPLjb","Trouble In My Mind","Hero The Band","Back to Myself","1","4","233826","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:5ocjpwbvnbO2pnAvEa0b2u","The Woods","Diamond Thug","The Woods","1","1","191960","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:3Ky9ZOg06H36s9TtYyXAxX","Love Song for the Lonely","A Thousand Lights","Love Song for the Lonely","1","1","241428","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:0Vxr81c3pS8GYwQSexzsQp","Down","The Man Who","Bet on You","1","1","216084","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:4cwudSXdzfDKDPUOdQN96R","Mind","Selfish Things","Logos","1","10","186440","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:1Pf45EbaIsoGsXixOSYx88","Living Proof","Des Rocs","Living Proof","1","1","235098","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:5GcNVde7Nk2KK2n2g37Q7A","Dirty Shoes","Authentic Pines","Dirty Shoes","1","1","178334","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:3tGvyYRqaxM5CVnAUQQ0cC","You Dig Yours","Starcrawler","Devour You","1","5","160245","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:3URJetfBGp2F6YanI0RTCL","Mundungus","Psychedelic Porn Crumpets","Mundungus","1","1","164000","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:6bHowZwEPIQ7sBPkvg04tV","Mundane","Hardcastle","Mundane","1","1","187767","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:1FtDrgSaObTqJGQbEPF9P6","I Want It Real","The Almost","I Want It Real","1","1","224226","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:4ZSuODy4xcQevETPu9vEbF","All Out","Locket","All Out (The Singles)","1","1","204426","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:5GuLKwgYs2odLi5LwK6oKA","Swim For Your Life","The Pale White","Swim For Your Life","1","1","262842","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:5xqNdA1HmJhZ0amRURuowK","Out Of Luck","Airways","Out Of Luck","1","1","176986","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:6pK6ILa3Z247Qi6FlJydv5","Call Me The West","IRONTOM","Call Me The West","1","1","195500","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:4ja8f7cLqln77RZscRaMqI","Save It For The Weekend","Skegss","Save It For The Weekend","1","1","181608","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:7FI5hPxor2yfkTeOflIvng","In a City","Modern Love Child","In a City","1","1","218608","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:2xCkbmoETP0O0ssyfo0LdJ","Enough's Enough","Paris Shadows","Enough's Enough","1","1","176878","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:1ETajdK6h5qub64KFsU8e4","Go Out With You","BLOXX","Go Out With You","1","1","173273","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:7CEvfOY6Sx35SGoareC0eV","Slow Angel","Rebounder","Slow Angel","1","1","152594","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:3Y2f0LaQ6knN0lfMsFOpun","Play Dead","NEW LANGUAGE","Play Dead","1","1","247884","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:7iVZEbS36Z6EGij6KSF04m","Thumbs Up","Carver Commodore","Thumbs Up","1","1","206778","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:7lijOLYEQmjoHcbddBCdtk","I Can’t Lie","BRKN LOVE","I Can’t Lie","1","1","250213","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:0uBNqy6taLbUqTy605rCXV","Destroy Me","grandson","a modern tragedy vol. 3","1","4","223150","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:5U87poJhGdDVROtitLtEyJ","Synthetic Sympathy","Trash Boat","Synthetic Sympathy","1","1","216001","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:0U6R2Qa0UKCNanoJDP4nt0","Breathe","Cold Years","Breathe","1","1","179166","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:3bFUVnTaNBLyEQBvvmnjFN","What Could Be as Lonely as Love","Amber Run","What Could Be as Lonely as Love","1","1","236240","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:2HEZY8I1NKvTvcEdFuqMnL","Tangled Up","The Shelters","Jupiter Sidecar","1","2","243880","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:4SM0NAUmbllfuu7YeajE4h","Swim Naked","Betcha","Falling","1","5","211746","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:0YhYYZa0xYMScfXy7CSZsA","Tongue Tied","The Faim","State of Mind","1","1","165826","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:2u1hn1je3YMHFFNuY5qw7z","Holy Mother","Starbenders","Holy Mother","1","1","228374","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:0OEhw85dQjvwl5WkYklDb5","It Gets Better","COUNTERFEIT.","It Gets Better","1","1","220293","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:4SqZwvKIALAZcG0fY9zCM5","Still No Change","DZ Deathrays","Still No Change","1","1","212440","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:2iqpZ6Dl6we6zajEfn82JK","better.","Super Whatevr","better.","1","1","161440","spotify:user:","2019-12-13T05:02:00Z"
"spotify:track:6eHx7x5GmteDbbCDvcdIBC","Youthman","Black Futures","Never Not Nothing","1","6","176840","spotify:user:","2019-12-13T05:02:00Z"
