﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1yDZtq2fIBeSSFvwgG4mOU","تعال","علي جاسم ومحمود التركي ومصطفى العبدالله","تعال","1","1","186644","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:5n57XWjbPSx0QuPNiVzfAl","Dream","Mons","Dream","1","1","256618","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:7lQ4zoePWgQYIQ0PFeav8E","Babor (with Shayfeen, Hornet La Frappe)","Naar, Shayfeen, Hornet La Frappe","Safar","1","10","236553","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:3LTkPjZBzAHEMOzZdQGPDr","Ana Gheir","Amr Diab","Ana Gheir","1","1","220974","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:64zPqNS58fGSVoBW4lMWDc","Shou Bado","Yara","Shou Bado","1","1","204660","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:2pN2cJk1qjGe9H2ibAdT2f","Meshtaq Moot","Aseel Hameem, Hussain Al Ghazal","Aseel Hamim and Hussain Al Ghazal Collection","1","10","184307","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:2fxzop0LeYPUrBgD95ka61","Ana Maik","Nassif Zeytoun","Ana Maik","1","1","195283","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:4t3BgID893bIAXxcCdux4y","Helm Baeid","Mahmoud El Esseily","Helm Baeid","1","1","316264","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:05OUvoE7Coo5LDF8D8bPt0","خلك قريب","بدر العزي, سلطان الفهادي","خلك قريب","1","1","244573","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:0k6YVBEdnGns7T3uL3SMRF","Choix de vie (feat. Nassi)","Anas, Nassi","Choix de vie (feat. Nassi)","1","1","177960","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:5Aigt44wICHJ2BDshPZqvh","Al Mafrood","Aseel Hameem","Al Mafrood","1","1","242845","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:2I6PXRnHtL6G6YDOM4Ljfo","Sallemi","Nassif Zeytoun","Sallemi","1","1","192935","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:6UKWtT7Ux09NHTEpcKTXX4","Odam Merayetha","Amr Diab","Odam Merayetha","1","1","222500","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:0FAabsNs2RITfLn3JWr9Hk","Enty We Ana","Mahmoud El Esseily, Aly Fathallah","Enty We Ana","1","1","305806","spotify:user:","2019-12-04T22:53:27Z"
