﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5pvZGipNqXbamr7K8TVolA","Blow Me","The Used, Jason Aalon Butler","Blow Me","1","1","200765","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:13yUPnv0lTvnK1XEdvyp2A","In Technicolour","Hemina","In Technicolour","1","1","443187","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:00fqV46YpTk3w4qrwoBFlf","Risset","Kryn","Risset","1","1","289557","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:0Bx6ypXYU7E5Bvj1UQ86yh","Melodies of Lust","Svarttjern","Melodies of Lust","1","1","369290","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:2pwlHgbJDPpvZgwVPMtqR1","Immortal","Lorna Shore","Immortal","1","1","413093","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:79GHf6sJJNPu5nOrUdRkaF","Hyperion","Kill The Lycan","Rhea","1","11","263840","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:6KQlDEssLmO7kLYS6GoCEm","Father","Behind Blue Eyes","Father","1","1","225946","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:21kpN8oVe7EmuBxB8BBGYd","Aggressor","Vredehammer","Aggressor","1","1","289560","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:7wkkqyXLQIXfIzHjgYPEHB","Chasing the Twilight Zone","Rage","Chasing the Twilight Zone","1","1","270293","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:1UfBdq3YOUTJjZluZu54wB","The Ones from Hell","Necrowretch","The Ones from Hell","1","1","252194","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:3EZM1AZWfkiSEkLecEe3UP","Echoes of Hate","Royal Deceit","Echoes of Hate","1","1","256038","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:5wNnBekTT7R9FCOBu1gcgh","Tidal Waves","Lethal Injektion","Tidal Waves","1","1","157868","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:0gpuKeCH1xlcZ7fR9YWZZE","Into the Lake of Fire","Heresy","Into the Lake of Fire","1","1","331043","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:3Cncux8bkkotn9ysOrK9bt","Das Rad des Ixion","Porta Nigra","Das Rad des Ixion","1","1","484466","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:43ioujgfr3uASYa0v1xmdp","Devils and Angels","Psychotic Waltz","Devils and Angels","1","1","389640","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:2hGEmiZnMqj683DUd11mKS","School of Hard Knocks","Biff Byford","School of Hard Knocks","1","1","261000","spotify:user:","2019-12-13T10:48:25Z"
