﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6f2xAd0ZeXfyYV9bOkX3K2","Eras Mi Persona Favorita","Teleradio Donoso","Teleradio Donoso","1","2","228520","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:00cTL0PQtMkII9YKsRPYKD","Que Suba El Momento","Prehistöricos","Nuestro Día Vendrá","1","1","287213","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:1kjJLQhV2NDCWCf0ParWAJ","De Momento Abril","La Bien Querida","Romancero","1","3","184480","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:6akss3xIbiQipDjD0i8oYk","No Es Que No Te Quiera","Hello Seahorse!","Arunima","1","2","228533","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:7p7PdWG6KwVavbtgY7v3AV","Comix (feat. Mala Rodriguez)","El Guincho, Mala Rodríguez","Hiperasia","1","2","234483","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:2aM5kf986Hwke5EC9ThMMp","Gala","424","Oro","1","8","189176","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:4eyWiNZqatNt1KTZUpgifc","Más o Menos Bien","El Mató a un Policía Motorizado","La Dinastia Scorpio","1","4","253520","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:5UQ1ZR19u2moiUdAhsQqCz","Dama Fina","Titán","Dama Fina","1","1","256668","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:2sVRsUiJoEu9438pZj43Rv","Panda","Astro","Astro (Bonus Tracks)","1","5","169093","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:669xNVrjraLRBLrVBf7sUU","Bailar Bien, Bailar Mal","Gepe, Carla Morrison","GP","1","8","225920","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:6w7BXZltYDUnxotCRay4aS","Mi DNI","Pony Bravo","De palmas y cacería","1","4","241200","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:2IWmJTCkFBafsl702cwURa","Fiesta Permanente","Pau y Amigos","El Bar de Peter Pan","1","4","280853","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:7C5wmJAR9RpVGbx28BYkG7","La Valentina","Centavrvs","Sombras De Oro","1","7","298875","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:54tNZ1IDISHXrj3WMCuM4a","Ardiente Figura","Extraperlo","Delirio Específico","1","3","231279","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:5jr1nWRZVLmemQMrteRXcR","En Mis Genes","Protistas","Nefertiti","1","3","242906","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:4uY9oUYv3GpEBqO7dffQ2E","Lluvia","Mateo Kingman","Respira","1","2","241733","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:7BATNHIR022bI3oG31n8iN","Este Bolero Es Para Ti (feat. Heather Buck)","DJ Afro","Free","1","2","245853","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:2WuSTAv5e782MlJvNkzSXU","No Coke","Quiero Club","Happy-fi Compilación Vol. 3","1","5","173840","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:13Bi9eUCVZzp3X7453V2TY","Ya Yo Sé","Chico Mann","Analog Drift","1","9","272746","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:5udE6XUnhzUvoC80bsYEMR","Alexander","Rey Pila","The Future Sugar","1","4","210000","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:1KhqSLS8YafrUCbjrn8WxZ","Club de fans de John Boy","Love of Lesbian","1999 (o como generar incendios de nieve con una lupa enfocando la luna)","1","2","231160","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:1mMIvrn5k8K6hsjbFgH6fM","Inteligencia Dormida","Pedropiedra","Pedropiedra (Reedición)","1","1","231840","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:2OvW2pA31FUWfUMYTHB0L8","Cielo","Sotomayor","Salvaje","1","2","263760","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:4vFmMHwyLzIJ9GCY7yPiiJ","Despues De Almuerzo Parte 3","Bitman & Roban","Musica Para Despues De Almuerzo","1","10","195693","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:6QLvtmaZbRgbaUmFtnbor5","Inercia","MKRNI","Canciones","1","6","234240","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:24Ppb6GaBRREID9uMlTTSg","Sueño en Paraguay - El Búho Remix","Chancha Via Circuito, El Búho","Amansará (Remixes)","1","7","239417","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:5pU9azu0VQIUk2nTUVxwxY","Cumbia del Olvido","Nicola Cruz","Prender el Alma","1","4","216015","spotify:user:","2019-05-13T13:36:37Z"
