﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5ylmWIAokd200SosRLh3tZ","Makanak Khaly","Mohammad Assaf","Makanak Khaly","1","1","223557","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:7n6tNIk7OO7Tl19lujUGh3","Alahh Esahilak","Ali Saber","Alahh Esahilak","1","1","226304","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:6bVuFxLcoO2W3PpXJfi5U1","Bahebo","Amr Diab","Bahebo","1","1","235231","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:68av1mZz0VsIYXJWATZWUW","Zemër","Soolking, Dhurata Dora","Zemër","1","1","224713","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:6ojYumgu8f7i15xshyg6Bj","قصة حب - نسخة شرقي","Ramy Ayach","قصة حب","1","1","213652","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:4nbjB8CVP62DPfcUllvgCW","Maltashet El Oloub","Mostafa Shawky","Free Mix Vol.5","1","1","247531","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:1IBUPdwV9TvaipSODdt8QY","Maghreb Gang (feat. French Montana & Khaled)","Farid Bang, French Montana, Khaled","Maghreb Gang (feat. French Montana & Khaled)","1","1","159800","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:3HJdVPapi1uQJsbdzz4akB","Mali Yana","Ayoub Africano","Mali Yana","1","1","186000","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:6Lmrj1iPexx32uhbLJW7I3","Khasrny","Fahed Al Aaref","Khasrny","1","1","217680","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:4xgXRdmHklqEHovZOnNH3A","Bye Bye","Mohamed AlSalim","Bye Bye","1","1","205711","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:2j9B8YHcnxDwiDNZg6UXFl","Mel Bedaya","Mohamed Hamaki","Kol Yom Men Dah","1","9","278546","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:5o57U9EVaKENlHA21DyZPa","محسومه مع بشار الشطي","Bader AlShuaibi","شي مختلف","1","8","215472","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:1KCBKqqyBIEa2btXmfuPyk","7ARRAGA","Lartiste, 7ari","QUARTIER LATIN VOL.1","1","17","170094","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:3yOChvVECb583PGJIxPYKH","Qesat Omri","Adel Ebrahim And Mohamed Al Shehhi","Qesat Omri","1","1","200816","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:1yDZtq2fIBeSSFvwgG4mOU","تعال","علي جاسم ومحمود التركي ومصطفى العبدالله","تعال","1","1","186644","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:5a05aVwOrDu2LxGBoFZt6A","Wadaa3 ya donia","Figo Eld5lawe","wada3 ya donia","1","1","395400","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:2IBZ2ROgyUewCGCgWAp1sq","Ya Sattar","Mohamed Hamaki","Kol Yom Men Dah","1","10","224520","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:0huPIdndgzh8CfhAlr9Zn2","Milliardat","DAM","Ben Haana Wa Maana","1","2","213889","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:683Y2P9x09zieOk2Qe3sTr","Shukran","Abdul Majeed Abdullah","Shukran","1","1","333940","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:5SIHP5mVP4znTOBAQn8CIB","Bla Onwane","Hatim Ammor","Bla Onwane","1","1","206021","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:1Asv77Jhpw1FA6YjA5wwuV","NTA","Manal","NTA","1","1","206254","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:1ef0Gaqqv8yDeznRyx2Az1","Mabatsh Akhaf","Ahmed Kamel","Mabatsh Akhaf","1","1","279902","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:2KV1CtodwxT7h8K98dXNnk","7elmetAdo3","ElGrandeToto","7elmetAdo3","1","1","327053","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:2YG9XwTOEWUj0BhiU5XgpL","باختصار","Douzi","باختصار","1","1","212777","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:2E57cH3XGWL2PdpBARp9Yd","Very Important","Hussain Al Jassmi","Very Important","1","1","250200","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:0m0CR7PeE1e7THI4ejvOO1","خالي بلاش","Hala Al Turk","خالي بلاش","1","1","170285","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:3JS2xB6j5bvtlTQ4XT8wP9","Waya Lghram","Mehdi Mozayine","Waya Lghram","1","1","193905","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:4DXFTShD9Qhfx5aVMBAprm","Yahezz Katfa","Tareq Al Harbi","Yahezz Katfa","1","1","196597","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:7MJGLlPFKG1g2p4Sa5gZog","Ya Abyad Ya Eswed","Cairokee","The Ugly Ducklings","1","3","275479","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:4UmFBsrFvdjsc3Z3SoljRz","Azmit Si'a - Al Hayba Al Hassad","Nassif Zeytoun","Azmit Si'a (Al Hayba Al Hassad)","1","1","221817","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:3eKVe0IbdjXjXmX5wXOoyk","Arosa","Esraa El Aseel","Arosa","1","1","248111","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:4eJE5ZNP3lYj4ZLv7oRblQ","Lghrib","L7or","Lghrib","1","1","228000","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:4zCFKcnhakMt9SN0mYR0kx","Eshq Moot","Saif Nabeel","Eshq Moot","1","1","215013","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:25MuzemzYte78t3ZIzM2jk","Malou Malou","Kader Japonais","Malou Malou","1","1","164192","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:6QtiomH85pdqfZGI159sQl","Amoureux tombé","Lbenj, Mounim Slimani, DJ Med","Amoureux tombé","1","1","195625","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:02KelNc6okzvPvZkIVw6e5","Halala","Maestro","Halala","1","1","174791","spotify:user:","2019-12-13T03:34:20Z"
