id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_popularity,artist_popularity,year,hit
4gEAYcaZPHpFFelzdt7pBX,0.199,0.844,110305,0.521,0.937,4,0.136,-7.993,0,0.0763,87.998,4,0.118,63,58.0,2018,0
52dhb3ZAR5RRN695C7z3UG,0.16,0.591,227092,0.423,0.0341,4,0.122,-11.602,0,0.033,150.762,4,0.582,40,52.0,2018,0
7ENAaurcGdJwtfPGmjKFxJ,0.0132,0.587,140198,0.592,1.75E-05,4,0.374,-10.817,1,0.0594,150.249,4,0.9,24,30.0,2017,0
19bUQG2GejNHsvf6uQf0eS,0.17,0.81,271751,0.733,0.0,6,0.0826,-9.02,0,0.0541,130.029,4,0.511,51,50.0,2019,0
0TXCRTsqBgwlWnEOG2nijQ,0.802,0.741,212905,0.393,0.00014,5,0.11,-10.839,1,0.0521,124.05,4,0.664,36,51.0,2018,0
3oMwfp5g3fNYyy2Ifw7h6J,0.912,0.59,208088,0.0918,0.0018,4,0.0951,-12.016,1,0.0311,135.286,3,0.155,32,59.5,2018,0
1iKVQiRDpHueFlbC9LJBvN,0.736,0.596,213607,0.223,0.00182,0,0.108,-11.288,1,0.0275,141.848,4,0.0384,7,53.0,2017,0
0DMzkDvrWz7GaTNf3257uZ,0.397,0.476,183199,0.473,7.09E-06,0,0.0858,-8.555,0,0.0397,76.171,4,0.155,56,62.0,2019,0
38qtGskHRVnyGyqWzFMfnG,0.197,0.736,222358,0.597,1.66E-05,9,0.36,-6.634,0,0.11,169.98,4,0.651,44,47.0,2019,0
7EcCetQqVojjSZv8M2wt8t,0.0268,0.783,191693,0.613,0.0,4,0.117,-6.711,1,0.151,97.019,4,0.711,39,31.5,2019,0
3OtTh8NtK2lqEbu2Vijndn,0.0135,0.63,164842,0.481,0.000219,10,0.123,-7.211,0,0.325,190.071,4,0.372,49,42.0,2019,0
5TRGACK1LWiYJEgJZ3HC7p,0.183,0.605,186740,0.708,0.0,5,0.104,-4.896,0,0.0593,77.046,4,0.639,40,30.0,2019,0
1Asv77Jhpw1FA6YjA5wwuV,0.356,0.568,206254,0.695,1.3E-05,5,0.132,-5.419,0,0.112,103.449,4,0.45,54,45.0,2019,0
3Ed55g8hCz1GmqRTelIPIW,0.884,0.374,212853,0.276,0.0123,7,0.122,-14.945,1,0.0353,80.169,4,0.412,62,61.0,2018,0
1FVW5nMeGHWzwlrV3DSvbN,0.0891,0.765,171642,0.682,0.0,0,0.21,-7.637,1,0.0442,128.024,4,0.472,31,29.0,2019,0
2DcgMQ3nXemOEcAtmI9G2s,0.0569,0.586,192258,0.662,0.000701,7,0.159,-5.543,0,0.0293,93.034,4,0.317,44,41.0,2019,0
5aZaJ7puWEEwKDJg0GjsIb,0.0293,0.524,202648,0.745,0.000307,2,0.321,-5.763,1,0.339,153.824,4,0.413,41,39.0,2018,0
7ChS3ZEZLSTPEcayh98To8,0.0727,0.684,173810,0.761,0.0,5,0.231,-4.452,0,0.153,87.909,4,0.72,51,53.0,2018,0
1wzOaJ3ICS87UuHjk4iSqb,0.3,0.697,193333,0.576,0.0552,2,0.174,-5.962,1,0.0433,144.04,4,0.764,53,48.333333333333300,2019,0
7qvsl2pYzrsYgPeFBN5jxp,0.0856,0.786,202333,0.658,0.0,0,0.0689,-2.61,1,0.0661,170.037,4,0.458,84,87.5,2019,0
