,acousticness,artist_popularity,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,year,hit
650,0.222,51.0,0.624,204426,0.657,4c24laIQGNc7QTICHZZKOq,0.0,5,0.121,-7.664,0,50,0.0476,109.089,4,0.323,2014,0
651,0.0717,86.0,0.516,224693,0.764,1NhPKVLsHhFUHIOZ32QnS2,0.0,2,0.115,-6.223,1,78,0.0366,148.021,4,0.376,2009,0
652,0.0175,78.0,0.564,220573,0.737,2bKhIGdMdcqCqQ2ZhSv5nE,0.0,9,0.054,-4.079,1,10,0.0414,104.764,4,0.211,2015,0
653,0.00139,61.0,0.744,204496,0.821,0f2uHiRUJoiUIPVzcpPosh,6.11e-05,11,0.112,-4.549,0,40,0.0367,106.975,4,0.674,2016,0
654,0.207,62.0,0.818,215066,0.713,3cGTvXFuGCPMddviQ3NG7P,0.00337,4,0.233,-6.044,0,35,0.0431,106.005,4,0.966,2014,0
655,0.863,69.0,0.343,182426,0.128,2nQxJICWqqTFmHFyISjeAA,5.06e-06,1,0.161,-14.76,1,0,0.054,75.564,4,0.264,2009,0
656,0.183,88.0,0.852,180934,0.568,1q9jq5X5vwmewjOa2mHtQ1,0.0,1,0.0993,-9.202,0,72,0.344,81.526,4,0.504,2019,0
657,0.963,49.0,0.555,149787,0.476,7d3xRoP8INdzxIKnqW9WM3,0.0253,4,0.3,-10.744,1,31,0.0682,140.998,4,0.58,2018,0
658,0.285,51.4,0.821,144878,0.624,6h9No609BQsRlwVxSkHycT,0.0,10,0.355,-9.494,1,48,0.532,163.919,4,0.771,2019,0
659,0.131,78.0,0.791,286760,0.844,19HLwdC5QHZKixUvsdGPJx,1.18e-05,9,0.0347,-2.435,0,27,0.0365,109.606,4,0.789,2004,0
660,0.00761,87.0,0.729,198053,0.771,3SPDQfj2UfWq6A2NllZnzn,0.0,4,0.087,-2.451,1,65,0.0725,125.011,4,0.873,2012,0
661,0.013,75.0,0.7,223106,0.701,2RqtfcLB7iOZj0zYB8Auhu,0.0,11,0.461,-3.834,0,67,0.161,93.012,4,0.38,2015,0
662,0.348,49.0,0.416,240158,0.495,0wSGHGxBr7X5xozun4hokQ,0.834,5,0.32,-11.331,0,22,0.0354,134.923,3,0.305,2018,0
663,0.000194,74.0,0.586,240253,0.784,1s1o4BDXBNB0Wh2iAtN5Ak,1.67e-05,9,0.463,-6.435,1,47,0.0348,131.953,4,0.466,1999,0
664,0.0483,79.0,0.641,238786,0.967,3u1Er1rkjn1oSz1xdZH3ZD,0.000276,5,0.442,-4.289,0,65,0.0601,113.017,4,0.725,2011,0
665,0.00436,41.0,0.673,337266,0.613,3N7GqZMpZJW69Te1bfUTc3,0.362,7,0.608,-11.997,1,49,0.0799,114.748,4,0.415,1996,0
666,0.73,80.0,0.567,181506,0.266,2VYqkb77OjToeRAnMNd4yU,4.91e-05,0,0.116,-11.217,1,58,0.0343,106.46,4,0.236,2009,0
667,0.0267,98.0,0.833,189853,0.431,4YJmZfvlheSziXem8HBWrj,0.0,0,0.633,-9.604,1,61,0.194,133.938,3,0.224,2016,0
668,0.0583,68.0,0.545,220706,0.907,5Bge1Dsqjc14hhGguYML5w,0.0,7,0.102,-5.852,1,70,0.0416,114.523,4,0.44,2017,0
669,0.968,39.0,0.486,196906,0.183,09WwR0EH8mh1JqNtkUOluT,0.0,5,0.43,-11.993,0,0,0.0756,92.166,3,0.691,2009,0
670,0.0659,86.0,0.492,223853,0.859,48s0QHJgmiNsth3WEO6U4M,0.0,4,0.0756,-4.274,1,61,0.0332,92.474,4,0.251,2007,0
671,0.000613,63.0,0.454,301666,0.739,4MaTGuSo0B78q0G4yH2pKd,0.0123,2,0.194,-3.338,0,24,0.0292,128.137,4,0.188,2004,0
672,0.102,68.0,0.76,179644,0.588,7n7x5KGKbUdPHRsO6M6mWY,0.0,8,0.0796,-6.305,0,65,0.388,140.053,4,0.676,2019,0
673,0.0919,62.0,0.341,170476,0.739,3MF7do8iKYkEBNc4lKfT7E,1.02e-05,6,0.0881,-3.189,1,34,0.0614,148.923,4,0.281,2014,0
674,0.0505,67.0,0.794,194561,0.51,19gEmPjfqSZT0ulDRfjl0m,1.81e-06,9,0.0562,-7.314,1,75,0.42,167.879,4,0.18,2014,0
675,6.43e-05,63.0,0.483,174440,0.942,5eXXZ3pNHPxm9mYt4clYJc,0.0,9,0.0819,-2.873,0,33,0.0574,131.911,4,0.456,2012,0
676,0.102,85.0,0.622,211573,0.961,5PUawWFG1oIS2NwEcyHaCr,0.00016,4,0.264,-2.616,0,71,0.0669,149.962,4,0.687,2015,0
677,0.0601,91.0,0.559,258693,0.343,3CEFDHJSiERlfwRujZ1CkJ,0.138,9,0.1,-13.072,0,57,0.0424,164.53,4,0.183,2000,0
678,0.561,48.5,0.763,362791,0.588,4KWVR93JzJuVZtigaiZSxj,0.00218,2,0.117,-8.175,0,48,0.0492,123.922,4,0.353,2017,0
679,0.499,81.0,0.871,221266,0.44,5FEXPoPnzueFJQCPRIrC3c,4.15e-06,11,0.114,-6.25,0,74,0.0761,137.996,4,0.799,2009,0
680,0.000233,65.0,0.33,228800,0.905,01p5NB0mgtrEFM7hXlcLDd,8.14e-06,4,0.0712,-5.047,1,6,0.0497,163.142,4,0.259,2001,0
681,0.00064,77.0,0.539,205680,0.96,5JBH2osD5Y5AneMKPOfY1s,0.000899,5,0.113,-3.484,1,55,0.0535,99.134,4,0.471,2010,0
682,0.694,75.0,0.572,219773,0.64,7GLvGlqdg2ocugG4G5ih4I,1.74e-05,7,0.21,-5.62,1,52,0.029,111.944,4,0.376,2017,0
683,0.0133,91.0,0.755,163655,0.69,14RRHdmfjGPhuWBhkl4Ne4,0.0,1,0.078,-4.823,1,60,0.161,175.928,4,0.336,2016,0
684,0.182,74.0,0.776,280000,0.763,0qxYx4F3vm1AOnfux6dDxP,0.0065,5,0.077,-8.124,1,76,0.0535,128.433,4,0.82,1986,0
685,0.0127,79.0,0.625,239040,0.918,5v2IyRFbo4cEc2vZyGTAs0,2.94e-06,6,0.302,-3.481,1,1,0.145,94.965,4,0.639,2009,0
686,0.961,69.0,0.491,238066,0.194,7bEcx2rz3QXFHOJRGoAqZr,0.0,8,0.105,-11.441,1,0,0.0365,98.475,1,0.36,2005,0
687,0.00593,92.0,0.608,187761,0.841,0oP9pK1D1lNF3Lb7jkl6Xx,0.0573,0,0.121,-3.798,1,10,0.0464,167.969,4,0.274,2017,0
688,0.0484,62.0,0.437,234853,0.803,6uhwUETYlW4FUF8ZU7PEMD,1.78e-05,3,0.0648,-6.495,1,0,0.0579,142.052,4,0.203,2013,0
689,0.483,82.0,0.873,301466,0.816,2b7FqlHc3JrzlYtGEkzq22,0.0,9,0.146,-4.645,1,63,0.256,96.067,4,0.79,2007,0
690,0.00261,45.0,0.777,223452,0.706,6BoMmdfvI1KYJjcnGgENsV,2.15e-05,5,0.0417,-4.76,0,38,0.0376,126.984,4,0.76,2015,0
691,0.0813,72.0,0.658,236480,0.756,6KbcsH2mvgvG3f8nLcIY8d,2.04e-06,8,0.0932,-7.766,1,48,0.0288,137.986,4,0.621,2014,0
692,0.53,59.0,0.47,263201,0.304,7FeDTQDPmRSftPQhOn43M8,1.71e-05,11,0.0828,-9.271,0,1,0.0344,128.04,4,0.339,2017,0
693,0.334,88.0,0.736,222997,0.369,1iSqfoUFnQwV0QW1EfUit8,0.0,9,0.126,-9.682,0,81,0.0688,140.005,4,0.235,2019,0
694,0.926,72.0,0.816,149333,0.329,6A9JHl24QJIn4fDBND62Wb,2.82e-06,3,0.338,-12.604,1,0,0.194,79.808,4,0.779,1990,0
695,0.942,75.0,0.377,249228,0.371,2Czp64BykWyWfIssRXQZvT,0.0506,8,0.108,-13.419,1,53,0.0529,122.17,4,0.0821,2015,0
696,0.0021,91.33333333333333,0.716,247054,0.541,2bSk87AVkCIIC3Bcligq1z,0.0,1,0.115,-7.909,1,75,0.149,139.978,4,0.387,2018,0
697,0.396,93.0,0.493,256466,0.525,2DHgvPQD1jApRnT1DBZdrS,0.00736,7,0.0961,-9.342,0,65,0.0301,154.448,4,0.248,2000,0
698,0.484,76.0,0.63,295293,0.605,5iSEsR6NKjlC9SrIJkyL3k,9.29e-05,0,0.298,-8.951,1,72,0.0414,115.277,4,0.266,2009,0
699,0.0159,86.5,0.503,255631,0.727,1BltsyC5W3SAABdxyrDXwi,9.45e-05,1,0.0895,-5.456,1,20,0.167,121.985,4,0.521,2013,0
700,0.00129,60.0,0.494,169026,0.946,33iv3wnGMrrDugd7GBso1z,0.0,4,0.398,-2.757,1,71,0.0637,103.408,4,0.741,1999,0
701,0.108,56.0,0.526,570694,0.862,7lcJvpN47IHlkpCsz7aP4d,0.000793,0,0.697,-10.078,1,33,0.0636,150.545,4,0.637,1987,0
702,0.495,87.0,0.759,30300,0.111,3VhGbMpUONRwUIvgFoF14b,0.0,10,0.495,-21.779,0,55,0.861,109.238,5,0.804,2013,0
703,0.00159,81.0,0.642,227343,0.823,58jx3tTuDuzHysC77c0AQd,0.0,0,0.0776,-5.717,1,59,0.0289,122.977,4,0.431,2015,0
704,0.484,87.0,0.828,193575,0.37,0WnV4YotgHecDIzfihlcjn,0.0,7,0.119,-7.441,0,59,0.26,149.964,4,0.549,2018,0
705,0.00753,74.0,0.371,213200,0.845,0eG5CqXwJpa5MBjYyg1lRm,0.0,8,0.0556,-4.199,1,57,0.0399,112.198,4,0.471,2007,0
706,0.211,57.0,0.756,207466,0.8,6xepovPqjvrkEw9Y5AMmTm,0.000723,5,0.047,-5.158,1,67,0.0329,118.921,4,0.967,2007,0
707,0.0193,71.0,0.439,206000,0.906,3zcmWxxUA7Em7X3IBqZGUo,0.0,3,0.373,-4.8,1,51,0.0439,161.905,4,0.687,2008,0
708,0.000171,60.0,0.376,188943,0.594,26xcWeNjFVUzSPGgZmspKB,0.00178,9,0.0527,-6.609,1,52,0.096,173.923,4,0.329,2015,0
709,0.00762,79.0,0.632,202466,0.908,5Fli1xRi01bvCjsZvKWro0,0.000172,8,0.167,-3.511,1,70,0.0458,110.024,4,0.764,2011,0
710,0.771,69.0,0.877,135386,0.259,43ddJFnP8m3PzNJXiHuiyJ,8.98e-06,5,0.108,-9.302,1,62,0.0427,119.989,4,0.32,2007,0
711,0.33,73.0,0.512,240040,0.531,4kbz7rHVbyjKasuuqelccQ,3.5e-06,5,0.0811,-6.789,1,61,0.0402,169.951,4,0.302,2003,0
712,0.389,86.0,0.746,262520,0.538,6mzaCRuLTRiz1caGOum3zT,0.0,10,0.139,-6.479,1,68,0.32,101.018,4,0.516,2015,0
713,0.365,78.0,0.78,203702,0.428,5V5MUoJUc1NINhZrmk063n,2.24e-06,6,0.0789,-7.069,0,60,0.39,70.749,4,0.549,2019,0
714,0.874,52.5,0.537,315013,0.203,7FmI3ygVG04KIhikMHKOKB,0.0,6,0.0576,-14.7,1,46,0.0778,105.925,3,0.38,2007,0
715,0.649,65.0,0.653,259853,0.827,7nDIflSHQXzaa8zupxwv3U,0.0,4,0.18,-3.206,0,75,0.042,95.223,4,0.733,2009,0
716,0.00228,86.0,0.735,228466,0.791,0QVuVKmTRpUJq4MmvodGox,0.000109,1,0.133,-4.481,0,0,0.0754,131.982,4,0.903,2012,0
717,0.0234,93.0,0.309,318773,0.674,2mLgOcRkEgq89j8WstUpui,0.000155,1,0.0635,-5.527,0,60,0.032,147.607,4,0.0728,2000,0
718,0.241,76.0,0.83,161454,0.46,1nUyxJEyw87nDhPFXAtSfU,0.0,4,0.134,-8.265,1,43,0.181,109.898,4,0.145,2018,0
719,2.48e-05,47.0,0.494,328066,0.948,2EyI2YCkxefrUvFkCedb3C,0.286,0,0.218,-7.668,1,22,0.0379,134.999,4,0.388,1995,0
720,0.173,72.0,0.848,251573,0.666,3Ti0GdlrotgwsAVBBugv0I,0.000699,0,0.129,-6.547,1,71,0.274,96.662,4,0.744,1990,0
721,0.0556,17.0,0.831,209266,0.383,7wCmxE4Upfnx6OUsExJyol,4.26e-06,6,0.105,-12.244,0,0,0.379,127.064,4,0.062,2019,0
722,0.00579,85.0,0.494,229093,0.841,2TfSHkHiFO4gRztVIkggkE,0.0,7,0.122,-4.784,1,79,0.0838,162.013,4,0.567,2005,0
723,0.166,62.0,0.809,146160,0.326,7xwRaJ1lRL0vdrCFIbrvoU,0.0,10,0.189,-12.803,1,42,0.475,154.212,4,0.497,2019,0
724,0.325,64.0,0.927,328666,0.367,1ACZpHI5vZ5Ea4xGlkdGWM,0.0,9,0.132,-7.797,1,71,0.382,99.053,4,0.576,2001,0
725,0.0183,66.0,0.612,202173,0.921,70eDxAyAraNTiD6lx2ZEnH,0.0,7,0.0576,-2.879,1,73,0.0848,139.986,4,0.453,2015,0
726,0.506,72.0,0.459,245600,0.377,6j9Aw31ggzn1Y8PEykeREw,0.0204,5,0.123,-13.658,1,36,0.0364,116.697,4,0.288,1970,0
727,0.0255,88.0,0.715,240847,0.677,6zxOdvQ3YDPezZMqmTeEMK,2.02e-06,8,0.0753,-5.92,1,56,0.109,145.031,4,0.482,2018,0
728,0.435,79.0,0.461,252466,0.936,423o3ZHIaBtGXyhF1uH41a,9.13e-05,4,0.124,-6.866,1,62,0.109,172.404,4,0.804,1985,0
729,0.02,41.0,0.567,299706,0.969,6goFAkOmzIbPZSPhyBXoVI,0.000219,6,0.212,-3.162,0,28,0.0507,97.069,4,0.617,2014,0
730,0.00207,63.0,0.392,202093,0.94,105nYjBXWYPwSQ1UgFxGqG,4.74e-05,11,0.368,-3.455,0,0,0.0587,134.026,4,0.233,2009,0
731,0.0095,67.0,0.456,179600,0.752,0fsz7tJ7UKXT9hliLfO7aE,0.00145,11,0.0573,-8.121,0,61,0.09,183.569,4,0.897,1996,0
732,0.00735,85.0,0.603,215413,0.919,648b848TFWWIIhusas61F7,1.21e-05,9,0.226,-2.432,1,41,0.0472,150.014,4,0.625,2009,0
733,0.098,86.0,0.456,151013,0.516,3thLnNvO9IctWoccbsZyJV,0.0,8,0.115,-10.512,1,64,0.459,77.058,4,0.684,2018,0
734,0.0584,58.0,0.646,136296,0.505,5qXsPn4CuVwgoVz4Am6xFs,0.0,10,0.135,-8.593,0,40,0.296,161.087,4,0.205,2018,0
735,0.235,80.0,0.658,198106,0.701,6V58LMEeGuOfLkCRJKnItb,0.00601,5,0.244,-10.254,0,11,0.0835,110.053,4,0.382,1999,0
736,0.00105,63.0,0.42,380240,0.724,05ZOt6AsGJKzQb9WBMWVO2,0.000315,0,0.314,-7.725,1,24,0.0363,112.07,3,0.206,1999,0
737,0.287,49.0,0.716,168119,0.648,3slDketSDZEyiqWPg9ASAA,0.0,1,0.158,-6.38,1,27,0.102,75.939,4,0.568,2019,0
738,0.114,77.0,0.697,214826,0.809,5nNmj1cLH3r4aA4XDJ2bgY,0.000521,9,0.183,-8.197,1,28,0.0302,125.941,4,0.98,1992,0
739,0.0177,88.0,0.943,219453,0.763,5pHJv0bgNsT9nPoK2BjNBn,1.76e-05,5,0.114,-5.568,0,68,0.133,139.969,4,0.229,2018,0
740,0.106,85.0,0.951,218573,0.6,0k2GOhqsrxDTAbFFSdNJjT,0.0,0,0.0712,-4.675,0,77,0.0685,125.04,4,0.822,2005,0
741,0.845,75.0,0.477,257426,0.229,3sZfQB5uYTJmA4QnB8dv7P,0.000446,0,0.196,-14.402,1,62,0.0555,131.28,4,0.0819,2015,0
742,0.799,17.0,0.844,163578,0.224,1v57yGsKDVZVJy55oOH4VX,0.0,7,0.0682,-16.381,0,0,0.325,129.958,4,0.455,2019,0
743,0.000941,82.0,0.434,110800,0.96,1a3X8Y882vwSnlnHqf9ztF,0.0286,2,0.0437,-3.556,1,58,0.0462,118.97,4,0.698,2001,0
744,0.398,97.0,0.507,242506,0.464,0IabpxMpUV7waD7U4uDIMJ,2.62e-05,3,0.603,-8.531,0,65,0.171,147.984,4,0.277,2015,0
745,0.0941,93.0,0.485,242373,0.619,1mea3bSkSGXuIRvnydlB5b,3.31e-06,5,0.109,-7.115,0,80,0.0289,138.017,4,0.416,2008,0
746,0.326,79.0,0.401,168280,0.287,5m9Oa79lqWTRxTmHjbxOX3,9.07e-06,1,0.261,-8.236,0,58,0.0264,86.649,4,0.168,2019,0
747,0.149,28.0,0.717,225245,0.79,1tSCOvzzG7ofINeuNGhOdE,0.000184,5,0.135,-7.16,0,0,0.0429,159.96,4,0.569,2018,0
748,0.000983,79.0,0.759,196626,0.849,1wAXODAAL6hY64ZdhrnjBO,1.51e-05,1,0.0864,-3.198,0,12,0.0317,122.033,4,0.73,2012,0
749,0.0224,82.5,0.683,186209,0.779,04VO6VICgMJgTe2dLxFBoW,0.0,2,0.368,-6.512,1,61,0.0609,138.018,4,0.198,2019,0
750,0.219,61.0,0.701,144333,0.261,5TM2eqdzfWPHklI7YnBmsD,0.0,0,0.0821,-19.846,1,19,0.0938,97.042,4,0.89,1983,0
751,0.82,46.0,0.727,148466,0.9,4a7lyYra0MdmFu2Dr3L0pf,6.74e-05,3,0.262,-4.1,0,45,0.13,92.087,4,0.866,2005,0
752,0.377,81.0,0.652,272453,0.836,5DOR49R0fehoBmyNL8m4sN,0.0,2,0.138,-7.179,0,63,0.153,123.946,4,0.162,2014,0
753,0.000684,74.5,0.607,231173,0.784,6TrNRd98WksT9Kkmx9uj6R,0.0,7,0.0678,-4.41,1,66,0.0397,113.172,4,0.442,2008,0
754,0.162,82.0,0.692,222400,0.836,6Vm43U4oIblA5CjKzWXTFY,0.0,10,0.0905,-6.433,0,3,0.0517,174.493,4,0.953,2007,0
755,0.00726,61.0,0.365,204866,0.763,7txxAtOMwLLnQTpKeBL6bp,0.000457,11,0.0865,-9.45,0,68,0.0591,148.366,4,0.342,1988,0
756,0.00544,71.66666666666667,0.76,263773,0.595,03tqyYWC9Um2ZqU0ZN849H,0.0,1,0.241,-6.366,1,75,0.0391,131.497,4,0.361,2010,0
757,0.135,57.5,0.922,322786,0.54,4sAyDtswbHLWyFJgUMt8hu,1.32e-05,6,0.0772,-5.917,0,48,0.0677,113.969,4,0.255,2015,0
758,0.256,77.0,0.678,296000,0.499,5tJjo5JDF9zhzYD7yQfATH,9.85e-05,9,0.051,-12.816,1,60,0.0308,92.627,4,0.718,2015,0
759,0.00135,84.0,0.874,240173,0.437,7v9Q0dAb9t7h8gJOkcJHay,0.0296,1,0.0293,-10.234,0,62,0.0706,117.79,4,0.963,2001,0
760,0.135,93.0,0.747,210626,0.716,1oHNvJVbFkexQc0BpQp7Y4,0.0,11,0.251,-2.457,0,69,0.075,125.008,4,0.751,2011,0
761,0.0015,62.0,0.385,230640,0.969,0aE8nMLrrd2m6lTscFIbZw,0.0462,7,0.0817,-4.234,1,1,0.0748,156.177,4,0.854,2002,0
762,0.0345,63.0,0.517,220280,0.914,43mu4VM059fMj3aVKSeEvM,0.00187,9,0.111,-3.432,0,0,0.0512,121.993,4,0.2,2009,0
763,0.227,72.0,0.692,216933,0.711,1TfqLAPs4K3s2rJMoCokcS,0.0,0,0.12,-7.498,0,82,0.0317,125.135,4,0.875,1983,0
764,0.12,89.0,0.851,237200,0.806,0WfKDYeUAoLA3vdvLKKWMW,1.33e-06,4,0.121,-4.618,1,71,0.0786,119.001,4,0.776,2008,0
765,0.358,67.33333333333333,0.842,207222,0.605,02CQH5capUYovYSiSiwKgX,0.0,1,0.0843,-6.293,0,61,0.0559,130.027,4,0.591,2018,0
766,0.0229,64.0,0.56,303693,0.883,5fDj1YVNR04RtQNP4iYapO,1.36e-06,8,0.0671,-1.447,1,56,0.333,147.111,3,0.572,2012,0
767,0.00635,88.0,0.56,223546,0.756,3bDGwl0X3EjQmIyFD1uif5,1.29e-05,7,0.55,-4.817,0,17,0.0415,179.771,4,0.404,2013,0
768,0.000109,72.0,0.331,188266,0.845,1FdU4oF88UOJwA9GYgognx,0.000212,8,0.0758,-4.876,1,53,0.0551,153.484,3,0.468,2010,0
769,0.112,62.0,0.793,148600,0.464,2BJy5YrRMhVCqaLNY5cbv2,0.0,5,0.109,-6.624,1,63,0.0386,124.997,4,0.851,2004,0
770,0.845,88.0,0.574,199093,0.338,4hHbeIIKO5Y5uLyIEbY9Gn,0.0,6,0.165,-11.376,1,72,0.042,67.008,4,0.493,1958,0
771,0.000449,70.0,0.543,195306,0.919,7AsqUKKbPMxOFNIbRLBxHt,0.0,1,0.243,-4.831,0,53,0.0415,125.022,4,0.498,2010,0
772,0.0649,86.0,0.663,257279,0.712,1fh2TfUOtOoXEE8qQynYEC,0.0,1,0.119,-4.945,0,8,0.0381,122.014,4,0.48,2013,0
773,0.354,79.0,0.45,400666,0.473,4vTAKiVdz7iSVJcKPjvAk4,0.00295,11,0.0843,-8.997,0,57,0.0476,133.926,4,0.17,2019,0
774,0.253,94.5,0.415,357346,0.926,6HSqyfGnsHYw9MmIpa9zlZ,0.0,5,0.256,-1.304,0,69,0.374,158.423,4,0.542,2009,0
775,0.0572,80.0,0.585,244506,0.776,5xEM5hIgJ1jjgcEBfpkt2F,7.74e-06,5,0.3,-5.898,1,79,0.0459,77.987,4,0.427,2002,0
776,0.00394,75.0,0.544,233933,0.877,0S0d7Qad5v7ZLQiAuwQxab,1.49e-05,11,0.158,-4.923,0,51,0.0279,99.027,4,0.533,2007,0
777,0.00116,79.0,0.746,173893,0.764,1iuljeYz6ZG3GTJOZZkoer,8.19e-06,0,0.0867,-5.066,0,61,0.0423,137.98,4,0.518,2015,0
778,0.0175,76.0,0.425,321040,0.852,0N5aQPSHQAADNV3VbRH7Ph,0.306,11,0.0935,-5.607,1,7,0.046,101.968,4,0.512,2000,0
779,0.017,71.0,0.523,183280,0.973,5M5mzimlah21xlC1rAuIuY,1.26e-06,6,0.33,-3.516,1,52,0.0697,164.661,4,0.931,2005,0
780,0.773,77.5,0.672,257815,0.598,2Jv5zlZ7iCZP7K1j26izha,1.66e-06,10,0.355,-8.268,1,59,0.319,84.017,4,0.466,2019,0
781,0.372,38.0,0.848,117500,0.696,17iNEPxC3NZlyizRrb9YfY,0.00762,8,0.0772,-4.175,0,32,0.0471,133.976,4,0.739,2018,0
782,0.707,67.0,0.526,167373,0.775,3G7tRC24Uh09Hmp1KZ7LQ2,2.05e-05,0,0.217,-6.05,1,74,0.0352,80.106,4,0.962,1967,0
783,0.0239,62.0,0.47,182853,0.914,0jDDFjnyyK3etasmjUVsjZ,0.0,6,0.315,-4.804,0,28,0.0623,146.135,3,0.336,2009,0
784,0.75,82.0,0.221,157733,0.253,6MiL7u1hgPCXzLqqH3ehdW,3.71e-05,8,0.167,-14.614,1,0,0.0279,94.143,4,0.188,1992,0
785,0.0921,84.5,0.72,229360,0.802,2bJvI42r8EF3wxjOuDav4r,0.0,1,0.694,-5.797,1,78,0.0582,124.043,4,0.723,2014,0
786,0.0415,71.0,0.389,358426,0.889,5yEPxDjbbzUzyauGtnmVEC,0.0,9,0.463,-6.546,1,27,0.0442,171.121,4,0.524,1997,0
787,0.0715,91.0,0.44,217560,0.609,3gwRWIbr5ycEVLIAXrWaw7,0.0,2,0.582,-8.824,1,55,0.0358,165.156,4,0.364,1970,0
788,0.244,91.0,0.812,128156,0.621,5uQOauh47VFt3B2kV9kRXw,0.0,5,0.099,-8.3,1,73,0.0515,77.998,4,0.847,2016,0
789,0.0941,68.0,0.687,252306,0.617,4sNG6zQBmtq7M8aeeKJRMQ,1.32e-05,4,0.0898,-5.213,1,70,0.0287,121.08,4,0.665,2017,0
790,0.06,71.0,0.696,204329,0.52,0sSl9LFCzQAunHx9T1Un3O,0.0,0,0.118,-6.361,1,61,0.294,165.105,4,0.359,2018,0
791,0.00176,56.0,0.508,294160,0.911,1XIh7vGeTRTbCmWAX6A8u8,3.59e-05,0,0.497,-3.425,1,47,0.0501,91.983,4,0.553,2006,0
792,0.0159,72.0,0.718,213106,0.691,6ihL9TjfRjadfEePzXXyVF,0.0,4,0.0627,-6.44,1,72,0.0387,100.008,4,0.552,2008,0
793,0.1,70.0,0.461,195493,0.446,7L605WhF5EGf34ggj87yK6,0.0,7,0.169,-7.703,1,20,0.0267,139.868,3,0.375,2005,0
794,0.521,74.0,0.605,254360,0.742,0fFCTYF5QEU3K1R4HKfmiE,0.000946,4,0.15,-7.031,0,3,0.0246,95.168,4,0.619,2001,0
795,0.00728,95.0,0.625,311866,0.726,6C7RJEIUDqKkJRZVWdkfkH,0.0,10,0.318,-7.731,0,17,0.155,103.98,4,0.483,2007,0
796,0.0267,69.0,0.5,238426,0.612,2Qv9GqZU9ZMFLyQcolikMo,0.157,4,0.404,-4.944,1,49,0.0332,124.992,3,0.0668,2005,0
797,0.0767,77.0,0.672,267733,0.841,74EV0g12ihUoOUXMprFpZB,0.0,9,0.135,-5.992,0,25,0.0285,125.437,4,0.82,1991,0
798,0.173,41.0,0.758,207026,0.896,460Wn6Dq2uMviG5nPXtPnb,3.18e-05,9,0.136,-3.311,1,54,0.0501,94.911,4,0.797,1999,0
799,0.095,79.0,0.493,189974,0.826,6R0GRYk2vs2XuBVemYK5YZ,3.42e-06,9,0.252,-3.106,1,69,0.311,112.865,4,0.75,2015,0
800,0.000894,65.0,0.383,268066,0.888,6X2MDg2350Z7UMYSNjSjUy,8.58e-06,5,0.089,-4.611,0,0,0.0817,180.079,4,0.387,2002,0
801,0.28,76.0,0.78,235293,0.72,5QemHQxj7PRkrw8lJl2W7C,0.597,11,0.132,-5.914,0,55,0.0278,108.686,4,0.583,2010,0
802,0.097,76.5,0.646,185316,0.503,4y5tKWeAUcaFE6O8Fa8XsY,0.0,11,0.13,-7.218,1,65,0.0402,158.027,4,0.509,2018,0
803,0.00461,68.0,0.543,137933,0.954,5Z0rPNrQjVL1OpUozUCCRH,1.2e-06,7,0.683,-3.859,1,33,0.44,162.031,4,0.799,2006,0
804,0.0684,70.0,0.944,276785,0.514,5MChi9fdCbTIWDJPPUuuW6,0.00209,5,0.103,-7.895,1,67,0.195,120.004,4,0.331,2015,0
805,0.0305,76.0,0.609,208533,0.588,2mpFm3f7QmdsVtSAIICEB7,0.000142,7,0.369,-7.992,1,12,0.481,128.763,5,0.797,2005,0
806,0.655,57.0,0.78,219480,0.654,6AXwfJKOuBSxZmaNhvmofF,0.0,5,0.128,-7.104,0,41,0.154,140.058,4,0.528,2018,0
807,1.64e-05,63.0,0.484,183440,0.884,0dA9TfUtgoVZTWiGUEXiIq,0.0,4,0.0447,-3.266,0,38,0.059,103.041,4,0.602,2012,0
808,0.00387,67.0,0.684,217000,0.82,6ZyTZF5SvWfnnNtkzYqNnW,0.0,9,0.0592,-5.564,0,29,0.0393,125.008,4,0.855,2015,0
809,0.03,83.0,0.649,253813,0.552,0JEqGkvUiMTQmFY6sgL9kg,6.47e-06,1,0.111,-5.419,0,23,0.0292,89.969,4,0.158,2007,0
810,0.382,81.0,0.539,230693,0.884,4NtUY5IGzHCaqfZemmAu56,0.00166,9,0.76,-6.53,1,73,0.0403,100.812,4,0.752,1976,0
811,0.025,90.0,0.734,215226,0.766,0U10zFw4GlBacOy9VDGfGL,0.00138,1,0.108,-4.485,1,72,0.0383,127.986,4,0.6,2011,0
812,0.102,52.0,0.421,251690,0.477,1gZ7og0zOWPXGaqkgH2MGX,0.0642,3,0.105,-11.099,0,37,0.0272,95.01,4,0.0784,2014,0
813,0.449,32.5,0.734,199500,0.462,0h99zA3r6YdWADT2x9cwTr,0.0,1,0.0882,-8.057,0,23,0.133,99.991,4,0.462,2016,0
814,0.0271,81.0,0.522,245173,0.486,1YER6GeCM2IBftKjbxAe1U,1.72e-05,5,0.0901,-8.05,1,3,0.0275,138.651,4,0.481,2009,0
815,0.00523,45.0,0.533,243786,0.909,3i18dmoH6qfcfFG7ctRlFL,5.49e-06,10,0.337,-3.922,1,32,0.0351,123.425,4,0.545,2002,0
