﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5AFrctm65wWIqJsjHPPx85","Midnight Hour with Boys Noize & Ty Dolla $ign","Skrillex, Boys Noize, Ty Dolla $ign","Midnight Hour with Boys Noize & Ty Dolla $ign","1","1","198839","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:0uif0Lvh62KQ8GIFY594M7","Party Time","Tiësto, SWACQ","Party Time","1","1","166560","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:7b4vbqgzMhbFa0wdjfftQJ","One Kiss (with Dua Lipa) - Oliver Heldens Remix","Calvin Harris, Dua Lipa, Oliver Heldens","One Kiss (with Dua Lipa) [Remixes]","1","3","281266","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:0GiwV6v3AgJfdu59tj719Y","Pump It Up","Endor","Pump It Up","1","1","150635","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:7bILWBkB5wVUXUNH9stu2k","Feel It","Breathe Carolina, Sunstars","Feel It","1","1","163125","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:58ZZlxO9haOJE6bhIbdvgs","Thing For You - Tom Staar Remix","David Guetta, Martin Solveig, Tom Staar","Thing For You (Tom Staar Remix)","1","1","189080","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:0qaWEvPkts34WF68r8Dzx9","Turn Me On (feat. Vula)","Riton, Oliver Heldens, Vula","Turn Me On (feat. Vula)","1","1","208473","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:6jsYgr9G6jHlLUcsoaxs6S","300 Girls (feat. Gemeni)","Promise Land, Dave Crusher, Gemeni","300 Girls (feat. Gemeni)","1","1","158125","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:2SPoL0khkn8lcyE4krvzPx","Easy Boy","GATTÜSO, Liquid Todd","Easy Boy","1","1","205975","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:5KN5M5tZlqJJdXzvfVhKwS","Playtime","Oomloud","Hysteria EP Vol. 8","1","1","148571","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:67HGEuWBJOmCJfgeoELIZe","Had Enough","Mantrastic, Rechler","Protocol Lab – ADE 2019","1","5","204374","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:1mMShUsneWfzEwzs3oPjfa","New York Luau","The Knocks","New York Luau / No Requests","1","1","219428","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:0jlO3IWUXvPDmxVUkNZvU6","Dominos","Northeast Party House","Dominos","1","1","221486","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:6HuxoQlfkHFTgbj0T0OY7N","Hell Yeah","Tujamo","Hell Yeah","1","1","217857","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:5K09638EBQjVMrZYXA89aC","Alone (Calvin Harris Remix) (Feat. Stefflon Don)","Halsey, Stefflon Don, Calvin Harris","Alone (Calvin Harris Remix) (Feat. Stefflon Don)","1","1","199199","spotify:user:","2019-12-12T16:21:40Z"
"spotify:track:32JXzKaBhI8ntnKg3rW84v","Fire In My Soul - Tom Staar Remix","Oliver Heldens, Shungudzo, Tom Staar","Fire In My Soul (Tom Staar Remix)","1","1","177270","spotify:user:","2019-12-12T16:21:40Z"
